entrada,pessoas,umidade,temperatura,resposta
856,4,66.0,29.2,50.00000000000002
857,4,66.0,29.2,50.00000000000002
858,4,66.0,29.2,50.00000000000002
859,4,66.0,29.2,50.00000000000002
860,4,66.0,29.2,50.00000000000002
861,5,66.0,29.2,50.00000000000002
862,5,66.0,29.2,50.00000000000002
863,5,66.0,29.2,50.00000000000002
864,5,66.0,29.2,50.00000000000002
865,5,66.0,29.2,50.00000000000002
866,5,66.0,29.2,50.00000000000002
867,5,66.0,29.2,50.00000000000002
868,5,66.0,29.2,50.00000000000002
869,5,66.0,29.2,50.00000000000002
870,5,66.0,29.2,50.00000000000002
871,5,66.0,29.2,50.00000000000002
872,5,66.0,29.2,50.00000000000002
873,5,66.0,29.2,50.00000000000002
874,5,66.0,29.2,50.00000000000002
875,5,66.0,29.2,50.00000000000002
876,5,66.0,29.2,50.00000000000002
877,5,66.0,29.2,50.00000000000002
878,5,66.0,29.2,50.00000000000002
879,5,66.0,29.2,50.00000000000002
880,5,66.0,29.2,50.00000000000002
881,5,66.0,29.2,50.00000000000002
882,5,66.0,29.2,50.00000000000002
883,5,66.0,29.2,50.00000000000002
884,5,66.0,29.2,50.00000000000002
885,6,66.0,29.2,50.000000000000014
886,6,66.0,29.2,50.000000000000014
887,6,66.0,29.2,50.000000000000014
888,6,66.0,29.2,50.000000000000014
889,6,66.0,29.2,50.000000000000014
890,6,66.0,29.2,50.000000000000014
891,6,66.0,29.2,50.000000000000014
892,6,66.0,29.2,50.000000000000014
893,6,66.0,29.2,50.000000000000014
894,6,66.0,29.2,50.000000000000014
895,6,66.0,29.2,50.000000000000014
896,6,66.0,29.2,50.000000000000014
897,6,66.0,29.2,50.000000000000014
898,6,66.0,29.2,50.000000000000014
899,6,66.0,29.2,50.000000000000014
900,6,66.0,29.2,50.000000000000014
901,6,66.0,29.2,50.000000000000014
902,6,66.0,29.2,50.000000000000014
903,6,66.0,29.2,50.000000000000014
904,6,66.0,29.2,50.000000000000014
905,6,66.0,29.2,50.000000000000014
906,6,66.0,29.2,50.000000000000014
907,6,66.0,29.2,50.000000000000014
908,6,66.0,29.2,50.000000000000014
909,6,66.0,29.2,50.000000000000014
910,6,66.0,29.2,50.000000000000014
911,6,66.0,29.2,50.000000000000014
912,6,66.0,29.2,50.000000000000014
913,6,66.0,29.2,50.000000000000014
914,6,66.0,29.2,50.000000000000014
915,6,66.0,29.2,50.000000000000014
916,6,66.0,29.2,50.000000000000014
917,6,66.0,29.2,50.000000000000014
918,6,66.0,29.2,50.000000000000014
919,6,66.0,29.2,50.000000000000014
920,6,66.0,29.2,50.000000000000014
921,6,66.0,29.2,50.000000000000014
922,6,66.0,29.2,50.000000000000014
923,6,66.0,29.2,50.000000000000014
924,6,66.0,29.2,50.000000000000014
925,6,66.0,29.2,50.000000000000014
926,6,66.0,29.2,50.000000000000014
927,6,66.0,29.2,50.000000000000014
