entrada,pessoas,umidade,temperatura,resposta
0,0,71.0,26.2,70.40652231317668
1,0,71.0,26.2,70.40652231317668
2,0,71.0,26.2,70.40652231317668
3,0,71.0,26.2,70.40652231317668
4,0,71.0,26.2,70.40652231317668
5,0,71.0,26.2,70.40652231317668
6,0,71.0,26.2,70.40652231317668
7,0,71.0,26.2,70.40652231317668
8,0,71.0,26.2,70.40652231317668
9,0,70.0,26.2,69.80853251092263
10,0,70.0,26.2,69.80853251092263
11,0,70.0,26.2,69.80853251092263
12,0,70.0,26.2,69.80853251092263
13,0,70.0,26.2,69.80853251092263
14,0,70.0,26.2,69.80853251092263
15,0,70.0,26.2,69.80853251092263
16,0,70.0,26.2,69.80853251092263
17,0,70.0,26.2,69.80853251092263
18,0,70.0,26.2,69.80853251092263
19,0,70.0,26.2,69.80853251092263
20,0,70.0,26.2,69.80853251092263
21,0,70.0,26.2,69.80853251092263
22,0,70.0,26.2,69.80853251092263
23,0,70.0,26.2,69.80853251092263
24,0,70.0,26.2,69.80853251092263
25,0,70.0,26.2,69.80853251092263
26,0,70.0,26.2,69.80853251092263
27,0,70.0,26.2,69.80853251092263
28,0,70.0,26.2,69.80853251092263
29,0,70.0,26.2,69.80853251092263
30,0,70.0,26.2,69.80853251092263
31,0,70.0,26.2,69.80853251092263
32,0,70.0,26.2,69.80853251092263
33,0,70.0,26.2,69.80853251092263
34,0,70.0,26.2,69.80853251092263
35,0,70.0,26.2,69.80853251092263
36,0,70.0,26.2,69.80853251092263
37,0,70.0,26.2,69.80853251092263
38,0,70.0,26.2,69.80853251092263
39,0,70.0,26.2,69.80853251092263
40,0,70.0,26.2,69.80853251092263
41,0,70.0,26.2,69.80853251092263
42,0,70.0,26.2,69.80853251092263
43,0,70.0,26.2,69.80853251092263
44,0,70.0,26.2,69.80853251092263
45,0,70.0,26.2,69.80853251092263
46,0,70.0,26.2,69.80853251092263
47,0,70.0,26.2,69.80853251092263
48,0,70.0,26.2,69.80853251092263
49,0,70.0,26.2,69.80853251092263
50,0,70.0,26.2,69.80853251092263
51,0,70.0,26.2,69.80853251092263
52,0,70.0,26.2,69.80853251092263
53,0,70.0,26.2,69.80853251092263
54,0,70.0,26.2,69.80853251092263
55,0,70.0,26.2,69.80853251092263
56,0,70.0,26.2,69.80853251092263
57,0,70.0,26.2,69.80853251092263
58,0,70.0,26.2,69.80853251092263
59,0,70.0,26.2,69.80853251092263
60,0,70.0,26.2,69.80853251092263
61,0,70.0,26.2,69.80853251092263
62,0,70.0,26.2,69.80853251092263
63,0,70.0,26.2,69.80853251092263
64,0,70.0,26.2,69.80853251092263
65,0,70.0,26.2,69.80853251092263
66,0,70.0,26.2,69.80853251092263
67,0,70.0,26.2,69.80853251092263
68,0,70.0,26.2,69.80853251092263
69,0,70.0,26.2,69.80853251092263
70,0,70.0,26.2,69.80853251092263
71,0,70.0,26.2,69.80853251092263
72,0,70.0,26.2,69.80853251092263
73,0,70.0,26.2,69.80853251092263
74,0,70.0,26.2,69.80853251092263
75,0,70.0,26.2,69.80853251092263
76,0,70.0,26.2,69.80853251092263
77,0,70.0,26.2,69.80853251092263
78,0,70.0,26.2,69.80853251092263
79,0,70.0,26.2,69.80853251092263
80,0,70.0,26.2,69.80853251092263
81,0,70.0,26.2,69.80853251092263
82,0,70.0,26.2,69.80853251092263
83,0,70.0,26.2,69.80853251092263
84,0,70.0,26.2,69.80853251092263
85,0,70.0,26.2,69.80853251092263
86,0,70.0,26.2,69.80853251092263
87,0,70.0,26.2,69.80853251092263
88,0,70.0,26.2,69.80853251092263
89,0,70.0,26.2,69.80853251092263
90,0,70.0,26.2,69.80853251092263
91,0,70.0,26.2,69.80853251092263
92,0,70.0,26.2,69.80853251092263
93,0,70.0,26.2,69.80853251092263
94,0,70.0,26.2,69.80853251092263
95,0,70.0,26.2,69.80853251092263
96,0,70.0,26.2,69.80853251092263
97,0,70.0,26.2,69.80853251092263
98,0,70.0,26.2,69.80853251092263
99,0,70.0,26.2,69.80853251092263
100,0,70.0,26.2,69.80853251092263
101,0,70.0,26.2,69.80853251092263
102,0,70.0,26.2,69.80853251092263
103,0,70.0,26.2,69.80853251092263
104,0,70.0,26.2,69.80853251092263
105,0,70.0,26.2,69.80853251092263
106,0,70.0,26.2,69.80853251092263
107,0,70.0,26.2,69.80853251092263
108,0,70.0,26.2,69.80853251092263
109,0,70.0,26.2,69.80853251092263
110,0,70.0,26.2,69.80853251092263
111,0,70.0,26.2,69.80853251092263
112,0,70.0,26.2,69.80853251092263
113,0,70.0,26.2,69.80853251092263
114,0,70.0,26.2,69.80853251092263
115,0,70.0,26.2,69.80853251092263
116,0,70.0,26.2,69.80853251092263
117,0,70.0,26.2,69.80853251092263
118,0,70.0,26.2,69.80853251092263
119,0,70.0,26.2,69.80853251092263
120,0,70.0,26.2,69.80853251092263
121,0,70.0,26.2,69.80853251092263
122,0,70.0,26.2,69.80853251092263
123,0,70.0,26.2,69.80853251092263
124,0,70.0,26.2,69.80853251092263
125,0,70.0,26.2,69.80853251092263
126,0,70.0,26.2,69.80853251092263
127,0,70.0,26.2,69.80853251092263
128,0,70.0,26.2,69.80853251092263
129,0,70.0,26.2,69.80853251092263
130,0,70.0,26.2,69.80853251092263
131,0,70.0,26.2,69.80853251092263
132,0,70.0,26.2,69.80853251092263
133,0,70.0,26.2,69.80853251092263
134,0,70.0,26.2,69.80853251092263
135,0,70.0,26.2,69.80853251092263
136,0,70.0,26.2,69.80853251092263
137,0,70.0,26.2,69.80853251092263
138,0,70.0,26.2,69.80853251092263
139,0,70.0,26.2,69.80853251092263
140,0,70.0,26.2,69.80853251092263
141,0,70.0,26.2,69.80853251092263
142,0,70.0,26.2,69.80853251092263
143,0,70.0,26.2,69.80853251092263
144,0,69.0,26.2,69.2876729480999
145,0,69.0,26.2,69.2876729480999
146,0,69.0,26.2,69.2876729480999
147,0,69.0,26.2,69.2876729480999
148,0,69.0,26.2,69.2876729480999
149,0,69.0,26.2,69.2876729480999
150,0,69.0,26.2,69.2876729480999
151,0,69.0,26.2,69.2876729480999
152,0,69.0,26.2,69.2876729480999
153,0,69.0,26.2,69.2876729480999
154,0,69.0,26.2,69.2876729480999
155,0,69.0,26.2,69.2876729480999
156,0,69.0,26.2,69.2876729480999
157,0,69.0,26.2,69.2876729480999
158,0,69.0,26.2,69.2876729480999
159,0,69.0,26.2,69.2876729480999
160,0,69.0,26.2,69.2876729480999
161,0,69.0,26.2,69.2876729480999
162,0,69.0,26.2,69.2876729480999
163,0,69.0,26.2,69.2876729480999
164,0,69.0,26.2,69.2876729480999
165,0,69.0,26.2,69.2876729480999
166,0,69.0,26.2,69.2876729480999
167,0,69.0,26.2,69.2876729480999
168,0,69.0,26.2,69.2876729480999
169,0,69.0,26.2,69.2876729480999
170,0,69.0,26.2,69.2876729480999
171,0,69.0,26.2,69.2876729480999
172,0,69.0,26.2,69.2876729480999
173,0,69.0,26.2,69.2876729480999
174,0,69.0,26.2,69.2876729480999
175,0,69.0,26.2,69.2876729480999
176,0,69.0,26.2,69.2876729480999
177,0,69.0,26.2,69.2876729480999
178,0,69.0,26.2,69.2876729480999
179,0,69.0,26.2,69.2876729480999
180,0,69.0,26.2,69.2876729480999
181,0,69.0,26.2,69.2876729480999
182,0,69.0,26.2,69.2876729480999
183,0,69.0,26.2,69.2876729480999
184,0,69.0,26.2,69.2876729480999
185,0,69.0,26.2,69.2876729480999
186,0,69.0,26.2,69.2876729480999
187,0,69.0,26.2,69.2876729480999
188,0,69.0,26.2,69.2876729480999
189,0,69.0,26.2,69.2876729480999
190,0,69.0,26.2,69.2876729480999
191,0,69.0,26.2,69.2876729480999
192,0,69.0,26.2,69.2876729480999
193,0,69.0,26.2,69.2876729480999
194,0,69.0,26.2,69.2876729480999
195,0,69.0,26.2,69.2876729480999
196,0,69.0,26.2,69.2876729480999
197,0,69.0,26.2,69.2876729480999
198,0,69.0,26.2,69.2876729480999
199,0,69.0,26.2,69.2876729480999
200,0,69.0,26.2,69.2876729480999
201,0,69.0,26.2,69.2876729480999
202,0,69.0,26.2,69.2876729480999
203,0,69.0,26.2,69.2876729480999
204,0,69.0,26.2,69.2876729480999
205,0,69.0,26.2,69.2876729480999
206,0,69.0,26.2,69.2876729480999
207,0,69.0,26.1,69.2876729480999
208,0,69.0,26.1,69.2876729480999
209,0,69.0,26.1,69.2876729480999
210,0,69.0,26.1,69.2876729480999
211,0,69.0,26.1,69.2876729480999
212,0,69.0,26.1,69.2876729480999
213,0,69.0,26.1,69.2876729480999
214,0,69.0,26.1,69.2876729480999
215,0,69.0,26.1,69.2876729480999
216,0,69.0,26.2,69.2876729480999
217,0,69.0,26.2,69.2876729480999
218,0,69.0,26.2,69.2876729480999
219,0,69.0,26.2,69.2876729480999
220,0,69.0,26.2,69.2876729480999
221,0,69.0,26.2,69.2876729480999
222,0,69.0,26.2,69.2876729480999
223,0,69.0,26.2,69.2876729480999
224,0,69.0,26.2,69.2876729480999
225,0,69.0,26.2,69.2876729480999
226,0,69.0,26.2,69.2876729480999
227,0,69.0,26.2,69.2876729480999
228,0,69.0,26.2,69.2876729480999
229,0,69.0,26.2,69.2876729480999
230,0,69.0,26.2,69.2876729480999
231,0,69.0,26.2,69.2876729480999
232,0,69.0,26.2,69.2876729480999
233,0,69.0,26.2,69.2876729480999
234,0,69.0,26.1,69.2876729480999
235,0,69.0,26.1,69.2876729480999
236,0,69.0,26.1,69.2876729480999
237,0,69.0,26.1,69.2876729480999
238,0,69.0,26.1,69.2876729480999
239,0,69.0,26.1,69.2876729480999
240,0,69.0,26.1,69.2876729480999
241,0,69.0,26.1,69.2876729480999
242,0,69.0,26.1,69.2876729480999
243,0,69.0,26.1,69.2876729480999
244,0,69.0,26.1,69.2876729480999
245,0,69.0,26.1,69.2876729480999
246,0,69.0,26.1,69.2876729480999
247,0,69.0,26.1,69.2876729480999
248,0,69.0,26.1,69.2876729480999
249,0,69.0,26.1,69.2876729480999
250,0,69.0,26.1,69.2876729480999
251,0,69.0,26.1,69.2876729480999
252,0,69.0,26.2,69.2876729480999
253,0,69.0,26.2,69.2876729480999
254,0,69.0,26.2,69.2876729480999
255,0,69.0,26.2,69.2876729480999
256,0,69.0,26.2,69.2876729480999
257,0,69.0,26.2,69.2876729480999
258,0,69.0,26.2,69.2876729480999
259,0,69.0,26.2,69.2876729480999
260,0,69.0,26.2,69.2876729480999
261,0,69.0,26.2,69.2876729480999
262,0,69.0,26.2,69.2876729480999
263,0,69.0,26.2,69.2876729480999
264,0,69.0,26.2,69.2876729480999
265,0,69.0,26.2,69.2876729480999
266,0,69.0,26.2,69.2876729480999
267,0,69.0,26.2,69.2876729480999
268,0,69.0,26.2,69.2876729480999
269,0,69.0,26.2,69.2876729480999
270,0,69.0,26.1,69.2876729480999
271,0,69.0,26.1,69.2876729480999
272,0,69.0,26.1,69.2876729480999
273,0,69.0,26.1,69.2876729480999
274,0,69.0,26.1,69.2876729480999
275,0,69.0,26.1,69.2876729480999
276,0,69.0,26.1,69.2876729480999
277,0,69.0,26.1,69.2876729480999
278,0,69.0,26.1,69.2876729480999
279,0,69.0,26.1,69.2876729480999
280,0,69.0,26.1,69.2876729480999
281,0,69.0,26.1,69.2876729480999
282,0,69.0,26.1,69.2876729480999
283,0,69.0,26.1,69.2876729480999
284,0,69.0,26.1,69.2876729480999
285,0,69.0,26.1,69.2876729480999
286,0,69.0,26.1,69.2876729480999
287,0,69.0,26.1,69.2876729480999
288,0,69.0,26.1,69.2876729480999
289,0,69.0,26.1,69.2876729480999
290,0,69.0,26.1,69.2876729480999
