entrada,pessoas,umidade,temperatura,resposta
0,0,87.0,26.4,80.55555555555556
1,0,87.0,26.4,80.55555555555556
2,0,87.0,26.4,80.55555555555556
3,0,87.0,26.4,80.55555555555556
4,0,87.0,26.4,80.55555555555556
5,0,87.0,26.4,80.55555555555556
6,0,87.0,26.4,80.55555555555556
7,0,87.0,26.4,80.55555555555556
8,0,87.0,26.4,80.55555555555556
9,0,87.0,26.4,80.55555555555556
10,0,87.0,26.4,80.55555555555556
11,0,87.0,26.4,80.55555555555556
12,0,87.0,26.4,80.55555555555556
13,0,87.0,26.4,80.55555555555556
14,0,87.0,26.4,80.55555555555556
15,0,87.0,26.4,80.55555555555556
16,0,87.0,26.4,80.55555555555556
17,0,87.0,26.4,80.55555555555556
18,0,87.0,26.4,80.55555555555556
19,0,87.0,26.4,80.55555555555556
20,0,87.0,26.4,80.55555555555556
21,0,87.0,26.4,80.55555555555556
22,0,87.0,26.4,80.55555555555556
23,0,87.0,26.4,80.55555555555556
24,0,87.0,26.4,80.55555555555556
25,0,87.0,26.4,80.55555555555556
26,0,87.0,26.4,80.55555555555556
27,0,87.0,26.4,80.55555555555556
28,0,87.0,26.4,80.55555555555556
29,0,87.0,26.4,80.55555555555556
30,0,87.0,26.4,80.55555555555556
31,0,87.0,26.4,80.55555555555556
32,0,87.0,26.4,80.55555555555556
33,0,87.0,26.4,80.55555555555556
34,0,87.0,26.4,80.55555555555556
35,0,87.0,26.4,80.55555555555556
36,0,87.0,26.4,80.55555555555556
37,0,87.0,26.4,80.55555555555556
38,0,87.0,26.4,80.55555555555556
39,0,87.0,26.4,80.55555555555556
40,0,87.0,26.4,80.55555555555556
41,0,87.0,26.4,80.55555555555556
42,0,87.0,26.4,80.55555555555556
43,0,87.0,26.4,80.55555555555556
44,0,87.0,26.4,80.55555555555556
45,0,87.0,26.4,80.55555555555556
46,0,87.0,26.4,80.55555555555556
47,0,87.0,26.4,80.55555555555556
48,0,87.0,26.4,80.55555555555556
49,0,87.0,26.4,80.55555555555556
50,0,87.0,26.4,80.55555555555556
51,0,87.0,26.4,80.55555555555556
52,0,87.0,26.4,80.55555555555556
53,0,87.0,26.4,80.55555555555556
54,0,87.0,26.4,80.55555555555556
55,0,87.0,26.4,80.55555555555556
56,0,87.0,26.4,80.55555555555556
57,0,87.0,26.4,80.55555555555556
58,0,87.0,26.4,80.55555555555556
59,0,87.0,26.4,80.55555555555556
60,0,87.0,26.4,80.55555555555556
61,0,87.0,26.4,80.55555555555556
62,0,87.0,26.4,80.55555555555556
63,0,87.0,26.4,80.55555555555556
64,0,87.0,26.4,80.55555555555556
65,0,87.0,26.4,80.55555555555556
66,0,87.0,26.4,80.55555555555556
67,0,87.0,26.4,80.55555555555556
68,0,87.0,26.4,80.55555555555556
69,0,87.0,26.4,80.55555555555556
70,0,87.0,26.4,80.55555555555556
71,0,87.0,26.4,80.55555555555556
72,0,87.0,26.4,80.55555555555556
73,0,87.0,26.4,80.55555555555556
74,0,87.0,26.4,80.55555555555556
75,0,87.0,26.4,80.55555555555556
76,0,87.0,26.4,80.55555555555556
77,0,87.0,26.4,80.55555555555556
78,0,87.0,26.4,80.55555555555556
79,0,87.0,26.4,80.55555555555556
80,0,87.0,26.4,80.55555555555556
81,0,87.0,26.4,80.55555555555556
82,0,87.0,26.4,80.55555555555556
83,0,87.0,26.4,80.55555555555556
84,0,87.0,26.4,80.55555555555556
85,0,87.0,26.4,80.55555555555556
86,0,87.0,26.4,80.55555555555556
87,0,87.0,26.4,80.55555555555556
88,0,87.0,26.4,80.55555555555556
89,0,87.0,26.4,80.55555555555556
90,0,87.0,26.4,80.55555555555556
91,0,87.0,26.4,80.55555555555556
92,0,87.0,26.4,80.55555555555556
93,0,87.0,26.4,80.55555555555556
94,0,87.0,26.4,80.55555555555556
95,0,87.0,26.4,80.55555555555556
96,0,87.0,26.4,80.55555555555556
97,0,87.0,26.4,80.55555555555556
98,0,87.0,26.4,80.55555555555556
99,0,87.0,26.4,80.55555555555556
100,0,87.0,26.4,80.55555555555556
101,0,87.0,26.4,80.55555555555556
102,0,87.0,26.4,80.55555555555556
103,0,87.0,26.4,80.55555555555556
104,0,87.0,26.4,80.55555555555556
105,0,87.0,26.4,80.55555555555556
106,0,87.0,26.4,80.55555555555556
107,0,87.0,26.4,80.55555555555556
108,0,87.0,26.4,80.55555555555556
109,0,87.0,26.4,80.55555555555556
110,0,87.0,26.4,80.55555555555556
111,0,87.0,26.4,80.55555555555556
112,0,87.0,26.4,80.55555555555556
113,0,87.0,26.4,80.55555555555556
114,0,87.0,26.4,80.55555555555556
115,0,87.0,26.4,80.55555555555556
116,0,87.0,26.4,80.55555555555556
117,0,87.0,26.4,80.55555555555556
118,0,87.0,26.4,80.55555555555556
119,0,87.0,26.4,80.55555555555556
120,0,87.0,26.4,80.55555555555556
121,0,87.0,26.4,80.55555555555556
122,0,87.0,26.4,80.55555555555556
123,0,87.0,26.4,80.55555555555556
124,0,87.0,26.4,80.55555555555556
125,0,87.0,26.4,80.55555555555556
126,0,87.0,26.4,80.55555555555556
127,1,87.0,26.4,62.36246959955684
128,1,87.0,26.4,62.36246959955684
129,1,87.0,26.4,62.36246959955684
130,1,87.0,26.4,62.36246959955684
131,1,87.0,26.4,62.36246959955684
132,1,87.0,26.4,62.36246959955684
133,1,87.0,26.4,62.36246959955684
134,1,87.0,26.4,62.36246959955684
135,1,87.0,26.4,62.36246959955684
136,1,87.0,26.4,62.36246959955684
137,1,87.0,26.4,62.36246959955684
138,1,87.0,26.4,62.36246959955684
139,1,87.0,26.4,62.36246959955684
140,1,87.0,26.4,62.36246959955684
141,1,87.0,26.4,62.36246959955684
142,1,87.0,26.4,62.36246959955684
143,1,87.0,26.4,62.36246959955684
144,1,87.0,26.4,62.36246959955684
145,1,87.0,26.4,62.36246959955684
146,1,87.0,26.4,62.36246959955684
147,1,87.0,26.4,62.36246959955684
148,1,87.0,26.4,62.36246959955684
149,1,86.0,26.4,61.83778437190905
150,2,86.0,26.4,61.83778437190905
151,2,86.0,26.4,61.83778437190905
152,2,86.0,26.4,61.83778437190905
153,2,86.0,26.4,61.83778437190905
154,2,86.0,26.4,61.83778437190905
155,2,86.0,26.4,61.83778437190905
156,2,86.0,26.4,61.83778437190905
157,2,86.0,26.4,61.83778437190905
158,2,86.0,26.4,61.83778437190905
159,2,86.0,26.4,61.83778437190905
160,2,86.0,26.4,61.83778437190905
161,2,86.0,26.4,61.83778437190905
162,2,86.0,26.4,61.83778437190905
163,2,86.0,26.4,61.83778437190905
164,2,86.0,26.4,61.83778437190905
165,2,86.0,26.4,61.83778437190905
166,2,86.0,26.4,61.83778437190905
167,2,86.0,26.4,61.83778437190905
168,2,86.0,26.4,61.83778437190905
169,2,86.0,26.4,61.83778437190905
170,2,86.0,26.4,61.83778437190905
171,2,86.0,26.4,61.83778437190905
172,2,86.0,26.4,61.83778437190905
173,2,86.0,26.4,61.83778437190905
174,2,86.0,26.4,61.83778437190905
175,2,86.0,26.4,61.83778437190905
176,2,86.0,26.4,61.83778437190905
177,2,86.0,26.4,61.83778437190905
178,2,86.0,26.4,61.83778437190905
179,2,86.0,26.4,61.83778437190905
180,2,86.0,26.4,61.83778437190905
181,2,86.0,26.4,61.83778437190905
182,2,86.0,26.4,61.83778437190905
183,2,86.0,26.4,61.83778437190905
184,2,86.0,26.4,61.83778437190905
185,2,86.0,26.4,61.83778437190905
186,2,86.0,26.4,61.83778437190905
187,2,86.0,26.4,61.83778437190905
188,2,86.0,26.4,61.83778437190905
189,2,86.0,26.4,61.83778437190905
190,2,86.0,26.4,61.83778437190905
191,2,86.0,26.4,61.83778437190905
192,2,86.0,26.4,61.83778437190905
193,2,86.0,26.4,61.83778437190905
194,2,86.0,26.4,61.83778437190905
195,2,86.0,26.4,61.83778437190905
196,2,86.0,26.4,61.83778437190905
197,2,86.0,26.4,61.83778437190905
198,2,86.0,26.4,61.83778437190905
199,2,86.0,26.4,61.83778437190905
200,2,86.0,26.4,61.83778437190905
201,2,86.0,26.4,61.83778437190905
202,2,86.0,26.4,61.83778437190905
203,2,86.0,26.4,61.83778437190905
204,2,86.0,26.4,61.83778437190905
205,2,86.0,26.4,61.83778437190905
206,2,86.0,26.4,61.83778437190905
207,2,86.0,26.4,61.83778437190905
208,2,86.0,26.4,61.83778437190905
209,2,86.0,26.4,61.83778437190905
210,2,86.0,26.4,61.83778437190905
211,2,86.0,26.4,61.83778437190905
212,2,86.0,26.4,61.83778437190905
213,2,86.0,26.4,61.83778437190905
214,2,86.0,26.4,61.83778437190905
215,2,86.0,26.4,61.83778437190905
216,2,86.0,26.4,61.83778437190905
217,2,86.0,26.4,61.83778437190905
218,2,86.0,26.4,61.83778437190905
219,2,86.0,26.4,61.83778437190905
220,2,86.0,26.4,61.83778437190905
221,2,86.0,26.4,61.83778437190905
222,2,86.0,26.4,61.83778437190905
223,2,86.0,26.4,61.83778437190905
224,2,86.0,26.4,61.83778437190905
225,2,86.0,26.4,61.83778437190905
226,2,86.0,26.4,61.83778437190905
227,2,86.0,26.4,61.83778437190905
228,2,86.0,26.4,61.83778437190905
229,2,86.0,26.4,61.83778437190905
230,2,86.0,26.4,61.83778437190905
231,2,86.0,26.4,61.83778437190905
232,2,86.0,26.4,61.83778437190905
233,2,86.0,26.4,61.83778437190905
234,2,86.0,26.4,61.83778437190905
235,2,86.0,26.4,61.83778437190905
236,2,86.0,26.4,61.83778437190905
237,2,86.0,26.4,61.83778437190905
238,2,86.0,26.4,61.83778437190905
239,2,86.0,26.4,61.83778437190905
240,2,86.0,26.4,61.83778437190905
241,2,86.0,26.4,61.83778437190905
242,2,86.0,26.4,61.83778437190905
243,2,86.0,26.4,61.83778437190905
244,2,86.0,26.4,61.83778437190905
245,2,86.0,26.4,61.83778437190905
246,2,86.0,26.4,61.83778437190905
247,2,86.0,26.4,61.83778437190905
248,2,86.0,26.4,61.83778437190905
249,2,86.0,26.4,61.83778437190905
250,2,86.0,26.4,61.83778437190905
251,2,86.0,26.4,61.83778437190905
252,2,86.0,26.4,61.83778437190905
253,2,86.0,26.4,61.83778437190905
254,2,86.0,26.4,61.83778437190905
255,2,86.0,26.4,61.83778437190905
256,2,86.0,26.4,61.83778437190905
257,2,86.0,26.4,61.83778437190905
258,2,86.0,26.4,61.83778437190905
259,2,86.0,26.4,61.83778437190905
260,2,86.0,26.4,61.83778437190905
261,2,86.0,26.4,61.83778437190905
262,2,86.0,26.4,61.83778437190905
263,2,86.0,26.4,61.83778437190905
264,2,86.0,26.4,61.83778437190905
265,2,86.0,26.4,61.83778437190905
266,2,86.0,26.4,61.83778437190905
267,2,86.0,26.4,61.83778437190905
268,2,86.0,26.4,61.83778437190905
269,2,86.0,26.4,61.83778437190905
270,2,86.0,26.4,61.83778437190905
271,2,85.0,26.4,61.285714285714285
272,2,85.0,26.4,61.285714285714285
273,2,85.0,26.4,61.285714285714285
274,2,85.0,26.4,61.285714285714285
275,2,85.0,26.4,61.285714285714285
276,2,85.0,26.4,61.285714285714285
277,2,85.0,26.4,61.285714285714285
278,2,85.0,26.4,61.285714285714285
279,2,85.0,26.4,61.285714285714285
280,2,85.0,26.4,61.285714285714285
281,2,85.0,26.4,61.285714285714285
282,2,85.0,26.4,61.285714285714285
283,2,85.0,26.4,61.285714285714285
284,2,85.0,26.4,61.285714285714285
285,2,85.0,26.4,61.285714285714285
286,2,85.0,26.4,61.285714285714285
287,2,85.0,26.4,61.285714285714285
288,2,85.0,26.4,61.285714285714285
289,2,85.0,26.4,61.285714285714285
290,2,85.0,26.4,61.285714285714285
291,2,85.0,26.4,61.285714285714285
292,2,85.0,26.4,61.285714285714285
293,2,85.0,26.4,61.285714285714285
294,2,85.0,26.4,61.285714285714285
295,2,85.0,26.4,61.285714285714285
296,2,85.0,26.4,61.285714285714285
297,2,85.0,26.4,61.285714285714285
298,2,85.0,26.4,61.285714285714285
299,2,85.0,26.4,61.285714285714285
300,2,85.0,26.4,61.285714285714285
301,2,85.0,26.4,61.285714285714285
302,2,85.0,26.4,61.285714285714285
303,2,85.0,26.4,61.285714285714285
304,2,85.0,26.4,61.285714285714285
305,2,85.0,26.4,61.285714285714285
306,2,85.0,26.4,61.285714285714285
307,2,85.0,26.4,61.285714285714285
308,2,85.0,26.4,61.285714285714285
309,2,85.0,26.4,61.285714285714285
310,2,85.0,26.4,61.285714285714285
311,2,85.0,26.4,61.285714285714285
312,2,85.0,26.4,61.285714285714285
313,2,85.0,26.4,61.285714285714285
314,2,85.0,26.4,61.285714285714285
315,2,85.0,26.4,61.285714285714285
316,2,85.0,26.4,61.285714285714285
317,2,85.0,26.4,61.285714285714285
318,2,85.0,26.4,61.285714285714285
319,2,85.0,26.4,61.285714285714285
320,2,85.0,26.4,61.285714285714285
321,2,85.0,26.4,61.285714285714285
322,2,85.0,26.4,61.285714285714285
323,2,85.0,26.4,61.285714285714285
324,2,85.0,26.4,61.285714285714285
325,2,85.0,26.4,61.285714285714285
326,2,85.0,26.4,61.285714285714285
327,2,85.0,26.4,61.285714285714285
328,2,85.0,26.4,61.285714285714285
329,2,85.0,26.4,61.285714285714285
330,2,85.0,26.4,61.285714285714285
331,2,85.0,26.4,61.285714285714285
332,2,85.0,26.4,61.285714285714285
333,2,85.0,26.4,61.285714285714285
334,2,85.0,26.4,61.285714285714285
335,2,85.0,26.4,61.285714285714285
336,2,85.0,26.4,61.285714285714285
337,2,85.0,26.4,61.285714285714285
338,2,85.0,26.4,61.285714285714285
339,2,85.0,26.4,61.285714285714285
340,2,85.0,26.4,61.285714285714285
341,2,85.0,26.4,61.285714285714285
342,2,85.0,26.4,61.285714285714285
343,2,85.0,26.4,61.285714285714285
344,2,85.0,26.4,61.285714285714285
345,2,85.0,26.4,61.285714285714285
346,2,85.0,26.4,61.285714285714285
347,2,85.0,26.4,61.285714285714285
348,2,85.0,26.4,61.285714285714285
349,2,85.0,26.4,61.285714285714285
350,2,85.0,26.4,61.285714285714285
351,2,85.0,26.4,61.285714285714285
352,2,85.0,26.4,61.285714285714285
353,2,85.0,26.4,61.285714285714285
354,2,85.0,26.4,61.285714285714285
355,2,85.0,26.4,61.285714285714285
356,2,85.0,26.4,61.285714285714285
357,2,85.0,26.4,61.285714285714285
358,2,85.0,26.4,61.285714285714285
359,2,85.0,26.4,61.285714285714285
360,2,85.0,26.4,61.285714285714285
361,2,85.0,26.4,61.285714285714285
362,2,85.0,26.4,61.285714285714285
363,2,85.0,26.4,61.285714285714285
364,2,85.0,26.4,61.285714285714285
365,2,85.0,26.4,61.285714285714285
366,2,85.0,26.4,61.285714285714285
367,2,85.0,26.4,61.285714285714285
368,2,85.0,26.4,61.285714285714285
369,2,85.0,26.4,61.285714285714285
370,2,85.0,26.4,61.285714285714285
371,2,85.0,26.4,61.285714285714285
372,2,85.0,26.4,61.285714285714285
373,2,85.0,26.4,61.285714285714285
374,2,85.0,26.4,61.285714285714285
375,2,85.0,26.4,61.285714285714285
376,2,85.0,26.4,61.285714285714285
377,2,85.0,26.4,61.285714285714285
378,2,85.0,26.4,61.285714285714285
