entrada,pessoas,umidade,temperatura,resposta
323,0,73.0,28.9,71.8396701146212
324,0,73.0,28.9,71.8396701146212
325,0,73.0,28.9,71.8396701146212
326,0,73.0,28.9,71.8396701146212
327,0,73.0,28.9,71.8396701146212
328,0,73.0,28.9,71.8396701146212
329,0,73.0,28.9,71.8396701146212
330,0,73.0,28.9,71.8396701146212
331,0,73.0,28.9,71.8396701146212
332,0,73.0,28.9,71.8396701146212
333,0,73.0,28.9,71.8396701146212
334,0,73.0,28.9,71.8396701146212
335,0,73.0,28.9,71.8396701146212
336,0,73.0,28.9,71.8396701146212
337,0,73.0,28.9,71.8396701146212
338,0,73.0,28.9,71.8396701146212
339,0,73.0,28.9,71.8396701146212
340,0,73.0,28.9,71.8396701146212
341,0,73.0,28.9,71.8396701146212
342,0,73.0,28.9,71.8396701146212
343,0,73.0,28.9,71.8396701146212
344,0,73.0,28.9,71.8396701146212
345,0,73.0,28.9,71.8396701146212
346,0,73.0,28.9,71.8396701146212
347,0,73.0,28.9,71.8396701146212
348,0,73.0,28.9,71.8396701146212
349,0,73.0,28.9,71.8396701146212
350,0,73.0,28.9,71.8396701146212
351,0,73.0,28.9,71.8396701146212
352,0,73.0,28.9,71.8396701146212
353,0,73.0,28.9,71.8396701146212
354,0,73.0,28.9,71.8396701146212
355,0,73.0,28.9,71.8396701146212
356,0,73.0,28.9,71.8396701146212
357,0,73.0,28.9,71.8396701146212
358,0,73.0,28.9,71.8396701146212
359,0,73.0,28.9,71.8396701146212
360,0,73.0,28.9,71.8396701146212
361,0,73.0,28.9,71.8396701146212
362,0,73.0,28.9,71.8396701146212
363,0,73.0,28.9,71.8396701146212
364,0,73.0,28.9,71.8396701146212
365,0,73.0,28.9,71.8396701146212
366,0,73.0,28.9,71.8396701146212
367,0,73.0,28.9,71.8396701146212
368,0,73.0,28.9,71.8396701146212
369,0,73.0,28.9,71.8396701146212
370,0,73.0,28.9,71.8396701146212
371,0,73.0,28.9,71.8396701146212
372,0,73.0,28.9,71.8396701146212
373,0,73.0,28.9,71.8396701146212
374,0,73.0,28.9,71.8396701146212
375,0,73.0,28.9,71.8396701146212
376,0,73.0,28.9,71.8396701146212
377,0,73.0,28.9,71.8396701146212
378,0,73.0,28.9,71.8396701146212
379,0,73.0,28.9,71.8396701146212
380,0,73.0,28.9,71.8396701146212
381,0,73.0,28.9,71.8396701146212
382,0,73.0,28.9,71.8396701146212
383,0,73.0,28.9,71.8396701146212
384,0,73.0,28.9,71.8396701146212
385,0,73.0,28.9,71.8396701146212
386,0,73.0,28.9,71.8396701146212
387,0,73.0,28.9,71.8396701146212
388,0,73.0,28.9,71.8396701146212
389,0,73.0,28.9,71.8396701146212
390,0,73.0,28.9,71.8396701146212
391,0,73.0,28.9,71.8396701146212
392,0,73.0,28.9,71.8396701146212
393,0,73.0,28.9,71.8396701146212
394,0,73.0,28.9,71.8396701146212
395,0,73.0,28.9,71.8396701146212
396,0,73.0,28.8,71.8396701146212
397,0,73.0,28.8,71.8396701146212
398,0,73.0,28.8,71.8396701146212
399,0,73.0,28.8,71.8396701146212
400,0,73.0,28.8,71.8396701146212
401,0,73.0,28.8,71.8396701146212
402,0,73.0,28.8,71.8396701146212
403,0,73.0,28.8,71.8396701146212
404,0,73.0,28.8,71.8396701146212
405,0,73.0,28.8,71.8396701146212
406,0,73.0,28.8,71.8396701146212
407,0,73.0,28.8,71.8396701146212
408,0,73.0,28.8,71.8396701146212
409,0,73.0,28.8,71.8396701146212
410,0,73.0,28.8,71.8396701146212
411,0,73.0,28.8,71.8396701146212
412,0,73.0,28.8,71.8396701146212
413,0,73.0,28.8,71.8396701146212
414,0,73.0,28.8,71.8396701146212
415,0,73.0,28.8,71.8396701146212
416,0,73.0,28.8,71.8396701146212
417,0,73.0,28.8,71.8396701146212
418,0,73.0,28.8,71.8396701146212
419,0,73.0,28.8,71.8396701146212
420,0,73.0,28.8,71.8396701146212
421,0,73.0,28.8,71.8396701146212
422,0,73.0,28.8,71.8396701146212
423,0,73.0,28.8,71.8396701146212
424,0,73.0,28.8,71.8396701146212
425,0,73.0,28.8,71.8396701146212
426,0,73.0,28.8,71.8396701146212
427,0,73.0,28.8,71.8396701146212
428,0,73.0,28.8,71.8396701146212
429,0,73.0,28.8,71.8396701146212
430,0,73.0,28.8,71.8396701146212
431,0,73.0,28.8,71.8396701146212
432,0,73.0,28.8,71.8396701146212
433,0,73.0,28.8,71.8396701146212
434,0,73.0,28.8,71.8396701146212
435,0,73.0,28.8,71.8396701146212
436,0,73.0,28.8,71.8396701146212
437,0,73.0,28.8,71.8396701146212
438,0,73.0,28.8,71.8396701146212
439,0,73.0,28.8,71.8396701146212
440,0,73.0,28.8,71.8396701146212
441,0,73.0,28.8,71.8396701146212
442,0,73.0,28.8,71.8396701146212
443,0,73.0,28.8,71.8396701146212
444,0,73.0,28.8,71.8396701146212
445,0,73.0,28.8,71.8396701146212
446,0,73.0,28.8,71.8396701146212
447,0,73.0,28.8,71.8396701146212
448,0,73.0,28.8,71.8396701146212
449,0,73.0,28.8,71.8396701146212
450,0,73.0,28.8,71.8396701146212
451,0,73.0,28.8,71.8396701146212
452,0,73.0,28.8,71.8396701146212
453,0,73.0,28.8,71.8396701146212
454,0,73.0,28.8,71.8396701146212
455,0,73.0,28.8,71.8396701146212
456,0,73.0,28.8,71.8396701146212
457,0,73.0,28.8,71.8396701146212
458,0,73.0,28.8,71.8396701146212
459,0,73.0,28.8,71.8396701146212
460,0,73.0,28.8,71.8396701146212
461,0,73.0,28.8,71.8396701146212
462,0,73.0,28.8,71.8396701146212
463,0,73.0,28.8,71.8396701146212
464,0,73.0,28.8,71.8396701146212
465,0,73.0,28.8,71.8396701146212
466,0,73.0,28.8,71.8396701146212
467,0,73.0,28.8,71.8396701146212
468,0,73.0,28.7,71.8396701146212
469,0,73.0,28.7,71.8396701146212
470,0,73.0,28.7,71.8396701146212
471,0,73.0,28.7,71.8396701146212
472,0,73.0,28.7,71.8396701146212
473,0,73.0,28.7,71.8396701146212
474,0,73.0,28.7,71.8396701146212
475,0,73.0,28.7,71.8396701146212
476,0,73.0,28.7,71.8396701146212
477,0,74.0,28.7,72.6908671852492
478,0,74.0,28.7,72.6908671852492
479,0,74.0,28.7,72.6908671852492
480,0,74.0,28.7,72.6908671852492
481,0,74.0,28.7,72.6908671852492
482,0,74.0,28.7,72.6908671852492
483,0,74.0,28.7,72.6908671852492
484,0,74.0,28.7,72.6908671852492
485,0,74.0,28.7,72.6908671852492
486,0,74.0,28.7,72.6908671852492
487,0,74.0,28.7,72.6908671852492
488,0,74.0,28.7,72.6908671852492
489,0,74.0,28.7,72.6908671852492
490,0,74.0,28.7,72.6908671852492
491,0,74.0,28.7,72.6908671852492
492,0,74.0,28.7,72.6908671852492
493,0,74.0,28.7,72.6908671852492
494,0,74.0,28.7,72.6908671852492
495,0,74.0,28.7,72.6908671852492
496,0,74.0,28.7,72.6908671852492
497,0,74.0,28.7,72.6908671852492
498,0,74.0,28.7,72.6908671852492
499,0,74.0,28.7,72.6908671852492
500,0,74.0,28.7,72.6908671852492
501,0,74.0,28.7,72.6908671852492
502,0,74.0,28.7,72.6908671852492
503,0,74.0,28.7,72.6908671852492
504,0,74.0,28.7,72.6908671852492
505,0,74.0,28.7,72.6908671852492
506,0,74.0,28.7,72.6908671852492
507,0,74.0,28.7,72.6908671852492
508,0,74.0,28.7,72.6908671852492
509,0,74.0,28.7,72.6908671852492
510,0,74.0,28.7,72.6908671852492
511,0,74.0,28.7,72.6908671852492
512,0,74.0,28.7,72.6908671852492
513,0,74.0,28.7,72.6908671852492
514,0,74.0,28.7,72.6908671852492
515,0,74.0,28.7,72.6908671852492
516,0,74.0,28.7,72.6908671852492
517,0,74.0,28.7,72.6908671852492
518,0,74.0,28.7,72.6908671852492
519,0,74.0,28.7,72.6908671852492
520,0,74.0,28.7,72.6908671852492
521,0,74.0,28.7,72.6908671852492
522,0,74.0,28.7,72.6908671852492
523,0,74.0,28.7,72.6908671852492
524,0,74.0,28.7,72.6908671852492
525,0,74.0,28.7,72.6908671852492
526,0,74.0,28.7,72.6908671852492
527,0,74.0,28.7,72.6908671852492
528,0,74.0,28.7,72.6908671852492
529,0,74.0,28.7,72.6908671852492
530,0,74.0,28.7,72.6908671852492
531,0,74.0,28.7,72.6908671852492
532,0,74.0,28.7,72.6908671852492
533,0,74.0,28.7,72.6908671852492
534,0,74.0,28.7,72.6908671852492
535,0,74.0,28.7,72.6908671852492
536,0,74.0,28.7,72.6908671852492
537,0,74.0,28.7,72.6908671852492
538,0,74.0,28.7,72.6908671852492
539,0,74.0,28.7,72.6908671852492
540,0,74.0,28.7,72.6908671852492
541,0,74.0,28.7,72.6908671852492
542,0,74.0,28.7,72.6908671852492
543,0,74.0,28.7,72.6908671852492
544,0,74.0,28.7,72.6908671852492
545,0,74.0,28.7,72.6908671852492
546,0,74.0,28.7,72.6908671852492
547,0,74.0,28.7,72.6908671852492
548,0,74.0,28.7,72.6908671852492
549,0,74.0,28.7,72.6908671852492
550,0,74.0,28.7,72.6908671852492
551,0,74.0,28.7,72.6908671852492
552,0,74.0,28.7,72.6908671852492
553,0,74.0,28.7,72.6908671852492
554,0,74.0,28.7,72.6908671852492
555,0,74.0,28.7,72.6908671852492
556,0,74.0,28.7,72.6908671852492
557,0,74.0,28.7,72.6908671852492
558,0,74.0,28.7,72.6908671852492
559,0,74.0,28.7,72.6908671852492
560,0,74.0,28.7,72.6908671852492
561,0,74.0,28.7,72.6908671852492
562,0,74.0,28.7,72.6908671852492
563,0,74.0,28.7,72.6908671852492
564,0,74.0,28.7,72.6908671852492
565,0,74.0,28.7,72.6908671852492
566,0,74.0,28.7,72.6908671852492
567,0,74.0,28.7,72.6908671852492
568,0,74.0,28.7,72.6908671852492
569,0,74.0,28.7,72.6908671852492
570,0,74.0,28.7,72.6908671852492
571,0,74.0,28.7,72.6908671852492
572,0,74.0,28.7,72.6908671852492
573,0,74.0,28.7,72.6908671852492
574,0,74.0,28.7,72.6908671852492
575,0,74.0,28.7,72.6908671852492
576,0,74.0,28.6,72.6908671852492
577,0,74.0,28.6,72.6908671852492
578,0,74.0,28.6,72.6908671852492
579,0,74.0,28.6,72.6908671852492
580,0,74.0,28.6,72.6908671852492
581,0,74.0,28.6,72.6908671852492
582,0,74.0,28.6,72.6908671852492
583,0,74.0,28.6,72.6908671852492
584,0,74.0,28.6,72.6908671852492
585,0,74.0,28.6,72.6908671852492
586,0,74.0,28.6,72.6908671852492
587,0,74.0,28.6,72.6908671852492
588,0,74.0,28.6,72.6908671852492
589,0,74.0,28.6,72.6908671852492
590,0,74.0,28.6,72.6908671852492
591,0,74.0,28.6,72.6908671852492
592,0,74.0,28.6,72.6908671852492
593,0,74.0,28.6,72.6908671852492
594,0,74.0,28.6,72.6908671852492
595,0,74.0,28.6,72.6908671852492
596,0,74.0,28.6,72.6908671852492
597,0,74.0,28.6,72.6908671852492
598,0,74.0,28.6,72.6908671852492
599,0,74.0,28.6,72.6908671852492
600,0,74.0,28.6,72.6908671852492
601,0,74.0,28.6,72.6908671852492
602,0,74.0,28.6,72.6908671852492
603,0,74.0,28.6,72.6908671852492
604,0,74.0,28.6,72.6908671852492
605,0,74.0,28.6,72.6908671852492
606,0,74.0,28.6,72.6908671852492
607,0,74.0,28.6,72.6908671852492
608,0,74.0,28.6,72.6908671852492
609,0,74.0,28.6,72.6908671852492
610,0,74.0,28.6,72.6908671852492
611,0,74.0,28.6,72.6908671852492
612,0,74.0,28.6,72.6908671852492
613,0,74.0,28.6,72.6908671852492
614,0,74.0,28.6,72.6908671852492
615,0,74.0,28.6,72.6908671852492
616,0,74.0,28.6,72.6908671852492
617,0,74.0,28.6,72.6908671852492
618,0,74.0,28.6,72.6908671852492
619,0,74.0,28.6,72.6908671852492
620,0,74.0,28.6,72.6908671852492
621,0,74.0,28.6,72.6908671852492
622,0,74.0,28.6,72.6908671852492
623,0,74.0,28.6,72.6908671852492
624,0,74.0,28.6,72.6908671852492
625,0,74.0,28.6,72.6908671852492
626,0,74.0,28.6,72.6908671852492
627,0,74.0,28.6,72.6908671852492
628,0,74.0,28.6,72.6908671852492
629,0,74.0,28.6,72.6908671852492
630,0,74.0,28.6,72.6908671852492
631,0,74.0,28.6,72.6908671852492
632,0,74.0,28.6,72.6908671852492
633,0,74.0,28.6,72.6908671852492
634,0,74.0,28.6,72.6908671852492
635,0,74.0,28.6,72.6908671852492
636,0,74.0,28.6,72.6908671852492
637,0,74.0,28.6,72.6908671852492
638,0,74.0,28.6,72.6908671852492
639,0,74.0,28.6,72.6908671852492
640,0,74.0,28.6,72.6908671852492
641,0,74.0,28.6,72.6908671852492
642,0,74.0,28.6,72.6908671852492
643,0,74.0,28.6,72.6908671852492
644,0,74.0,28.6,72.6908671852492
645,0,74.0,28.6,72.6908671852492
646,0,74.0,28.6,72.6908671852492
647,0,74.0,28.6,72.6908671852492
648,0,74.0,28.6,72.6908671852492
649,0,74.0,28.6,72.6908671852492
650,0,74.0,28.6,72.6908671852492
651,0,74.0,28.6,72.6908671852492
652,0,74.0,28.6,72.6908671852492
653,0,74.0,28.6,72.6908671852492
654,0,74.0,28.6,72.6908671852492
655,0,74.0,28.6,72.6908671852492
656,0,74.0,28.6,72.6908671852492
657,0,74.0,28.6,72.6908671852492
658,0,74.0,28.6,72.6908671852492
659,0,74.0,28.6,72.6908671852492
660,0,74.0,28.6,72.6908671852492
661,0,74.0,28.6,72.6908671852492
662,0,74.0,28.6,72.6908671852492
663,0,74.0,28.6,72.6908671852492
664,0,74.0,28.6,72.6908671852492
665,0,74.0,28.6,72.6908671852492
666,0,74.0,28.6,72.6908671852492
667,0,74.0,28.6,72.6908671852492
668,0,74.0,28.6,72.6908671852492
669,0,74.0,28.6,72.6908671852492
670,0,74.0,28.6,72.6908671852492
671,0,74.0,28.6,72.6908671852492
672,0,74.0,28.6,72.6908671852492
673,0,74.0,28.6,72.6908671852492
674,0,74.0,28.6,72.6908671852492
675,0,75.0,28.6,73.65702817215491
676,0,75.0,28.6,73.65702817215491
677,0,75.0,28.6,73.65702817215491
678,0,75.0,28.6,73.65702817215491
679,0,75.0,28.6,73.65702817215491
680,0,75.0,28.6,73.65702817215491
681,0,75.0,28.6,73.65702817215491
682,0,75.0,28.6,73.65702817215491
683,0,75.0,28.6,73.65702817215491
684,0,75.0,28.6,73.65702817215491
685,0,75.0,28.6,73.65702817215491
686,0,75.0,28.6,73.65702817215491
687,0,75.0,28.6,73.65702817215491
688,0,75.0,28.6,73.65702817215491
689,0,75.0,28.6,73.65702817215491
690,0,75.0,28.6,73.65702817215491
691,0,75.0,28.6,73.65702817215491
692,0,75.0,28.6,73.65702817215491
693,0,75.0,28.6,73.65702817215491
694,0,75.0,28.6,73.65702817215491
695,0,75.0,28.6,73.65702817215491
696,0,75.0,28.6,73.65702817215491
