entrada,pessoas,umidade,temperatura,resposta
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
0,0,79.0,27.0,78.84022909899129
