entrada,pessoas,umidade,temperatura,resposta
127,4,69.0,30.4,50.00000000000002
128,4,69.0,30.4,50.00000000000002
129,4,69.0,30.4,50.00000000000002
130,4,69.0,30.4,50.00000000000002
131,4,69.0,30.4,50.00000000000002
132,4,69.0,30.4,50.00000000000002
133,4,69.0,30.4,50.00000000000002
134,4,69.0,30.4,50.00000000000002
135,4,69.0,30.4,50.00000000000002
136,4,69.0,30.4,50.00000000000002
137,4,69.0,30.4,50.00000000000002
138,4,69.0,30.4,50.00000000000002
139,4,69.0,30.4,50.00000000000002
140,4,69.0,30.4,50.00000000000002
141,4,69.0,30.4,50.00000000000002
142,4,69.0,30.4,50.00000000000002
143,4,69.0,30.4,50.00000000000002
144,4,69.0,30.4,50.00000000000002
145,4,69.0,30.4,50.00000000000002
146,4,69.0,30.4,50.00000000000002
147,4,69.0,30.4,50.00000000000002
148,4,69.0,30.4,50.00000000000002
149,4,69.0,30.4,50.00000000000002
150,4,69.0,30.4,50.00000000000002
151,4,69.0,30.4,50.00000000000002
152,4,69.0,30.4,50.00000000000002
153,4,69.0,30.4,50.00000000000002
154,4,69.0,30.4,50.00000000000002
155,4,69.0,30.4,50.00000000000002
156,4,69.0,30.4,50.00000000000002
157,4,69.0,30.4,50.00000000000002
158,4,69.0,30.4,50.00000000000002
159,4,69.0,30.4,50.00000000000002
160,4,69.0,30.4,50.00000000000002
161,4,69.0,30.4,50.00000000000002
162,4,69.0,30.4,50.00000000000002
163,4,69.0,30.4,50.00000000000002
164,4,69.0,30.4,50.00000000000002
165,4,69.0,30.4,50.00000000000002
166,4,69.0,30.4,50.00000000000002
167,4,69.0,30.4,50.00000000000002
168,4,69.0,30.4,50.00000000000002
169,4,69.0,30.4,50.00000000000002
170,4,69.0,30.4,50.00000000000002
171,4,69.0,30.4,50.00000000000002
172,4,69.0,30.4,50.00000000000002
173,4,69.0,30.4,50.00000000000002
174,4,69.0,30.4,50.00000000000002
175,4,69.0,30.4,50.00000000000002
176,4,69.0,30.4,50.00000000000002
177,4,69.0,30.4,50.00000000000002
178,4,69.0,30.4,50.00000000000002
179,4,69.0,30.4,50.00000000000002
180,4,69.0,30.4,50.00000000000002
181,4,69.0,30.4,50.00000000000002
182,4,69.0,30.4,50.00000000000002
183,4,69.0,30.4,50.00000000000002
184,4,69.0,30.4,50.00000000000002
185,4,69.0,30.4,50.00000000000002
186,4,69.0,30.4,50.00000000000002
187,4,69.0,30.4,50.00000000000002
188,4,69.0,30.4,50.00000000000002
189,4,69.0,30.4,50.00000000000002
190,4,69.0,30.4,50.00000000000002
191,4,69.0,30.4,50.00000000000002
192,4,69.0,30.4,50.00000000000002
193,4,69.0,30.4,50.00000000000002
194,4,69.0,30.4,50.00000000000002
195,4,69.0,30.4,50.00000000000002
196,4,69.0,30.4,50.00000000000002
197,4,69.0,30.4,50.00000000000002
198,4,69.0,30.4,50.00000000000002
199,4,69.0,30.4,50.00000000000002
200,4,69.0,30.4,50.00000000000002
201,4,69.0,30.4,50.00000000000002
202,4,69.0,30.4,50.00000000000002
203,4,69.0,30.4,50.00000000000002
204,4,69.0,30.4,50.00000000000002
205,4,69.0,30.4,50.00000000000002
206,4,69.0,30.4,50.00000000000002
207,4,69.0,30.4,50.00000000000002
208,4,69.0,30.4,50.00000000000002
209,4,69.0,30.4,50.00000000000002
210,4,69.0,30.4,50.00000000000002
211,4,69.0,30.4,50.00000000000002
212,4,69.0,30.4,50.00000000000002
213,4,69.0,30.4,50.00000000000002
214,4,69.0,30.4,50.00000000000002
215,4,69.0,30.4,50.00000000000002
216,4,69.0,30.4,50.00000000000002
217,4,69.0,30.4,50.00000000000002
218,4,69.0,30.4,50.00000000000002
219,4,69.0,30.4,50.00000000000002
220,4,69.0,30.4,50.00000000000002
221,4,69.0,30.4,50.00000000000002
222,4,69.0,30.4,50.00000000000002
223,4,69.0,30.4,50.00000000000002
224,4,69.0,30.4,50.00000000000002
225,4,69.0,30.4,50.00000000000002
226,4,69.0,30.4,50.00000000000002
227,4,69.0,30.4,50.00000000000002
228,4,69.0,30.4,50.00000000000002
229,4,69.0,30.4,50.00000000000002
230,4,69.0,30.4,50.00000000000002
231,4,69.0,30.4,50.00000000000002
232,4,69.0,30.4,50.00000000000002
233,4,69.0,30.4,50.00000000000002
234,4,69.0,30.4,50.00000000000002
235,4,69.0,30.4,50.00000000000002
236,4,69.0,30.4,50.00000000000002
237,4,69.0,30.4,50.00000000000002
238,4,69.0,30.4,50.00000000000002
239,4,69.0,30.4,50.00000000000002
240,4,69.0,30.3,50.00000000000002
241,4,69.0,30.3,50.00000000000002
242,4,69.0,30.3,50.00000000000002
243,4,69.0,30.3,50.00000000000002
244,4,69.0,30.3,50.00000000000002
245,4,69.0,30.3,50.00000000000002
246,4,69.0,30.3,50.00000000000002
247,4,69.0,30.3,50.00000000000002
248,4,69.0,30.3,50.00000000000002
249,4,69.0,30.3,50.00000000000002
250,4,69.0,30.3,50.00000000000002
251,4,69.0,30.3,50.00000000000002
252,4,69.0,30.3,50.00000000000002
253,4,69.0,30.3,50.00000000000002
254,4,69.0,30.3,50.00000000000002
255,4,69.0,30.3,50.00000000000002
256,4,69.0,30.3,50.00000000000002
257,4,69.0,30.3,50.00000000000002
258,4,69.0,30.3,50.00000000000002
259,4,69.0,30.3,50.00000000000002
260,4,69.0,30.3,50.00000000000002
261,4,69.0,30.3,50.00000000000002
262,4,69.0,30.3,50.00000000000002
263,4,69.0,30.3,50.00000000000002
264,4,69.0,30.3,50.00000000000002
265,4,69.0,30.3,50.00000000000002
266,4,69.0,30.3,50.00000000000002
267,4,69.0,30.3,50.00000000000002
268,4,69.0,30.3,50.00000000000002
269,4,69.0,30.3,50.00000000000002
270,4,69.0,30.3,50.00000000000002
271,4,69.0,30.3,50.00000000000002
272,4,69.0,30.3,50.00000000000002
273,4,69.0,30.3,50.00000000000002
274,4,69.0,30.3,50.00000000000002
275,5,69.0,30.3,50.00000000000002
276,5,69.0,30.3,50.00000000000002
277,5,69.0,30.3,50.00000000000002
278,5,69.0,30.3,50.00000000000002
279,5,69.0,30.3,50.00000000000002
280,5,69.0,30.3,50.00000000000002
281,5,69.0,30.3,50.00000000000002
282,5,69.0,30.3,50.00000000000002
283,5,69.0,30.3,50.00000000000002
284,5,69.0,30.3,50.00000000000002
285,5,69.0,30.3,50.00000000000002
286,5,69.0,30.3,50.00000000000002
287,5,69.0,30.3,50.00000000000002
288,5,69.0,30.3,50.00000000000002
289,5,69.0,30.3,50.00000000000002
290,5,69.0,30.3,50.00000000000002
291,5,69.0,30.3,50.00000000000002
292,5,69.0,30.3,50.00000000000002
293,5,69.0,30.3,50.00000000000002
294,4,69.0,30.3,50.00000000000002
295,4,69.0,30.3,50.00000000000002
296,4,69.0,30.3,50.00000000000002
297,4,69.0,30.3,50.00000000000002
298,4,69.0,30.3,50.00000000000002
299,4,69.0,30.3,50.00000000000002
300,4,69.0,30.3,50.00000000000002
301,4,69.0,30.3,50.00000000000002
302,4,69.0,30.3,50.00000000000002
303,4,69.0,30.3,50.00000000000002
304,4,69.0,30.3,50.00000000000002
305,4,69.0,30.3,50.00000000000002
306,4,69.0,30.3,50.00000000000002
307,4,69.0,30.3,50.00000000000002
308,4,69.0,30.3,50.00000000000002
309,4,69.0,30.3,50.00000000000002
310,4,69.0,30.3,50.00000000000002
311,4,69.0,30.3,50.00000000000002
312,4,69.0,30.3,50.00000000000002
313,4,69.0,30.3,50.00000000000002
314,4,69.0,30.3,50.00000000000002
315,4,69.0,30.3,50.00000000000002
316,4,69.0,30.3,50.00000000000002
317,4,69.0,30.3,50.00000000000002
318,4,69.0,30.3,50.00000000000002
319,4,69.0,30.3,50.00000000000002
320,4,69.0,30.2,50.00000000000002
321,4,69.0,30.2,50.00000000000002
322,4,69.0,30.2,50.00000000000002
323,4,69.0,30.2,50.00000000000002
324,3,69.0,30.2,50.00000000000002
325,3,69.0,30.2,50.00000000000002
326,3,69.0,30.2,50.00000000000002
327,3,69.0,30.2,50.00000000000002
328,3,69.0,30.2,50.00000000000002
329,3,69.0,30.2,50.00000000000002
330,3,69.0,30.2,50.00000000000002
331,3,69.0,30.2,50.00000000000002
332,3,69.0,30.2,50.00000000000002
333,3,69.0,30.2,50.00000000000002
334,3,69.0,30.2,50.00000000000002
335,3,69.0,30.2,50.00000000000002
336,3,69.0,30.2,50.00000000000002
337,3,69.0,30.2,50.00000000000002
338,3,69.0,30.2,50.00000000000002
339,3,69.0,30.2,50.00000000000002
340,3,69.0,30.2,50.00000000000002
341,3,69.0,30.2,50.00000000000002
342,3,69.0,30.2,50.00000000000002
343,3,69.0,30.2,50.00000000000002
344,3,69.0,30.2,50.00000000000002
345,3,69.0,30.2,50.00000000000002
346,3,69.0,30.2,50.00000000000002
347,3,69.0,30.2,50.00000000000002
348,3,69.0,30.2,50.00000000000002
349,3,69.0,30.2,50.00000000000002
350,3,69.0,30.2,50.00000000000002
351,3,69.0,30.2,50.00000000000002
352,3,69.0,30.2,50.00000000000002
353,3,69.0,30.2,50.00000000000002
354,3,69.0,30.2,50.00000000000002
355,3,69.0,30.2,50.00000000000002
356,3,69.0,30.2,50.00000000000002
357,3,69.0,30.2,50.00000000000002
358,3,69.0,30.2,50.00000000000002
359,3,69.0,30.2,50.00000000000002
360,3,69.0,30.2,50.00000000000002
361,3,69.0,30.2,50.00000000000002
362,3,69.0,30.2,50.00000000000002
363,3,69.0,30.2,50.00000000000002
364,3,69.0,30.2,50.00000000000002
365,3,69.0,30.2,50.00000000000002
366,3,69.0,30.2,50.00000000000002
367,3,69.0,30.2,50.00000000000002
368,3,69.0,30.2,50.00000000000002
369,3,69.0,30.2,50.00000000000002
370,3,69.0,30.2,50.00000000000002
371,3,69.0,30.2,50.00000000000002
372,3,69.0,30.2,50.00000000000002
373,3,69.0,30.2,50.00000000000002
374,3,69.0,30.2,50.00000000000002
375,3,69.0,30.2,50.00000000000002
376,3,69.0,30.2,50.00000000000002
377,3,69.0,30.2,50.00000000000002
378,3,69.0,30.2,50.00000000000002
379,3,69.0,30.2,50.00000000000002
380,3,69.0,30.2,50.00000000000002
381,3,69.0,30.2,50.00000000000002
382,3,69.0,30.2,50.00000000000002
383,3,69.0,30.2,50.00000000000002
384,3,69.0,30.2,50.00000000000002
385,3,69.0,30.2,50.00000000000002
386,3,69.0,30.2,50.00000000000002
387,3,69.0,30.2,50.00000000000002
388,3,69.0,30.2,50.00000000000002
389,3,69.0,30.2,50.00000000000002
390,3,69.0,30.2,50.00000000000002
391,3,69.0,30.2,50.00000000000002
392,3,69.0,30.2,50.00000000000002
393,3,69.0,30.2,50.00000000000002
394,3,69.0,30.2,50.00000000000002
395,3,69.0,30.2,50.00000000000002
396,3,69.0,30.2,50.00000000000002
397,3,69.0,30.2,50.00000000000002
398,3,69.0,30.2,50.00000000000002
399,3,69.0,30.2,50.00000000000002
400,3,69.0,30.2,50.00000000000002
401,3,69.0,30.2,50.00000000000002
402,3,69.0,30.2,50.00000000000002
403,3,69.0,30.2,50.00000000000002
404,3,69.0,30.2,50.00000000000002
405,3,69.0,30.2,50.00000000000002
406,3,69.0,30.2,50.00000000000002
407,3,69.0,30.2,50.00000000000002
408,3,69.0,30.2,50.00000000000002
409,3,69.0,30.2,50.00000000000002
410,3,69.0,30.2,50.00000000000002
411,3,69.0,30.2,50.00000000000002
412,3,69.0,30.2,50.00000000000002
413,3,69.0,30.2,50.00000000000002
414,3,69.0,30.2,50.00000000000002
415,3,69.0,30.2,50.00000000000002
416,3,69.0,30.2,50.00000000000002
417,3,69.0,30.2,50.00000000000002
418,3,69.0,30.2,50.00000000000002
419,3,69.0,30.2,50.00000000000002
420,3,69.0,30.2,50.00000000000002
421,3,69.0,30.2,50.00000000000002
422,3,69.0,30.2,50.00000000000002
423,3,69.0,30.2,50.00000000000002
424,3,69.0,30.2,50.00000000000002
425,3,69.0,30.2,50.00000000000002
426,3,69.0,30.2,50.00000000000002
427,3,69.0,30.2,50.00000000000002
428,3,69.0,30.2,50.00000000000002
429,3,69.0,30.2,50.00000000000002
430,3,69.0,30.2,50.00000000000002
431,3,69.0,30.2,50.00000000000002
432,3,69.0,30.2,50.00000000000002
433,3,69.0,30.2,50.00000000000002
434,3,69.0,30.2,50.00000000000002
435,3,69.0,30.2,50.00000000000002
436,3,69.0,30.2,50.00000000000002
437,3,69.0,30.2,50.00000000000002
438,3,69.0,30.2,50.00000000000002
439,3,69.0,30.2,50.00000000000002
440,3,69.0,30.1,50.00000000000002
441,3,69.0,30.1,50.00000000000002
442,3,69.0,30.1,50.00000000000002
443,3,69.0,30.1,50.00000000000002
444,3,69.0,30.1,50.00000000000002
445,3,69.0,30.1,50.00000000000002
446,3,69.0,30.1,50.00000000000002
447,3,69.0,30.1,50.00000000000002
448,3,69.0,30.1,50.00000000000002
449,3,69.0,30.1,50.00000000000002
450,3,69.0,30.1,50.00000000000002
451,3,69.0,30.1,50.00000000000002
452,3,69.0,30.1,50.00000000000002
453,3,69.0,30.1,50.00000000000002
454,3,69.0,30.1,50.00000000000002
455,3,69.0,30.1,50.00000000000002
456,3,69.0,30.1,50.00000000000002
457,3,69.0,30.1,50.00000000000002
458,3,69.0,30.1,50.00000000000002
459,3,69.0,30.1,50.00000000000002
460,3,69.0,30.1,50.00000000000002
461,3,69.0,30.1,50.00000000000002
462,3,69.0,30.1,50.00000000000002
463,3,69.0,30.1,50.00000000000002
464,3,69.0,30.1,50.00000000000002
465,3,69.0,30.1,50.00000000000002
466,3,69.0,30.1,50.00000000000002
467,3,69.0,30.1,50.00000000000002
468,3,69.0,30.1,50.00000000000002
469,3,69.0,30.1,50.00000000000002
470,3,69.0,30.1,50.00000000000002
471,3,69.0,30.1,50.00000000000002
472,3,69.0,30.1,50.00000000000002
473,3,69.0,30.1,50.00000000000002
474,3,69.0,30.1,50.00000000000002
475,3,69.0,30.1,50.00000000000002
476,3,69.0,30.1,50.00000000000002
477,3,69.0,30.1,50.00000000000002
478,3,69.0,30.1,50.00000000000002
479,3,69.0,30.1,50.00000000000002
480,3,69.0,30.1,50.00000000000002
481,3,69.0,30.1,50.00000000000002
482,3,69.0,30.1,50.00000000000002
483,3,69.0,30.1,50.00000000000002
484,3,69.0,30.1,50.00000000000002
485,3,69.0,30.1,50.00000000000002
486,3,69.0,30.1,50.00000000000002
487,3,69.0,30.1,50.00000000000002
488,3,69.0,30.1,50.00000000000002
489,3,69.0,30.1,50.00000000000002
490,3,69.0,30.1,50.00000000000002
491,3,69.0,30.1,50.00000000000002
492,3,69.0,30.1,50.00000000000002
493,3,69.0,30.1,50.00000000000002
494,3,69.0,30.1,50.00000000000002
495,3,69.0,30.1,50.00000000000002
496,3,69.0,30.1,50.00000000000002
497,3,69.0,30.1,50.00000000000002
498,3,69.0,30.1,50.00000000000002
499,3,69.0,30.1,50.00000000000002
500,3,69.0,30.1,50.00000000000002
501,3,69.0,30.1,50.00000000000002
502,3,69.0,30.1,50.00000000000002
503,3,69.0,30.1,50.00000000000002
504,3,69.0,30.1,50.00000000000002
505,3,69.0,30.1,50.00000000000002
506,3,69.0,30.1,50.00000000000002
507,3,69.0,30.1,50.00000000000002
508,3,69.0,30.1,50.00000000000002
509,3,69.0,30.1,50.00000000000002
510,3,69.0,30.1,50.00000000000002
511,3,69.0,30.1,50.00000000000002
512,3,69.0,30.1,50.00000000000002
513,3,69.0,30.1,50.00000000000002
514,3,69.0,30.1,50.00000000000002
515,3,69.0,30.1,50.00000000000002
516,3,69.0,30.1,50.00000000000002
517,3,69.0,30.1,50.00000000000002
